機台名稱,Datatime,工卡號,F_DORDER_ID,F_SEQ,F_COLOR_SEQ,F_PROD_ID,F_BATCH_ID,F_COLOR_CHI,F_LAB_ID,F_COLOR_ID,F_COLOR_ENG,F_COLOR_ARGB,COLOR_FLAG,F_UNIT,F_UNIT_P,Process,主機速度,冷風轉速1,冷風轉速2,烘箱轉速1,烘箱轉速2,烘箱轉速3,烘箱轉速4,烘箱轉速5,烘箱轉速6,烘箱轉速7,烘箱轉速8,烘箱溫度1,烘箱溫度2,烘箱溫度3,烘箱溫度4,烘箱溫度5,烘箱溫度6,烘箱溫度7,烘箱溫度8,烘箱溫度設定1,烘箱溫度設定2,烘箱溫度設定3,烘箱溫度設定4,烘箱溫度設定5,烘箱溫度設定6,烘箱溫度設定7,烘箱溫度設定8,排風轉速1,排風轉速2,排風濕度,含水率,總耗電,Thermal_Temper_NW,Thermal_Temper_N,Thermal_Temper_NE,Thermal_Temper_W,Thermal_Temper_C,Thermal_Temper_E,Thermal_Temper_SW,Thermal_Temper_S,Thermal_Temper_SE,Thermal_Temper_avg,Thermal_uniformity,Therma_Spot1_Temper,Thermal_Spot1_Temper_min,Thermal_Spot1_Temper_avg,Thermal_Spot1_Temper_max,Thermal_Full_min,Thermal_Full_avg,Thermal_Full_max,幅寬,碼重,布種規格
1,2021/5/3 10:07:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1489,1500,1639,1758,1536,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,49.68700027,49.23099899,49.44400024,48.9109993,48.84899902,48.40599823,48.77299881,48.06600189,48.00899887,48.81900024,0.966000021,0,46.77299881,48.68899918,50.38499832,50.38499832,50.38499832,50.38499832,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:08:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1489,1500,1639,1758,1536,1738,1636,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.42499924,49.86999893,50.16999817,50.13700104,49.61000061,49.43600082,50.07600021,49.03300095,48.75799942,49.72399902,0.921999991,0,47.45000076,49.47999954,51.16199875,51.16199875,51.16199875,51.16199875,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:09:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1495,1500,1639,1758,1537,1738,1635,120,120,119,120,120,120,120,120,120,120,119,120,120,120,120,120,1790,1776,,2.624158621,85,49.90299988,48.95199966,50.2519989,49.48199844,48.11999893,49.6780014,49.00299835,47.7840004,48.99700165,49.13000107,0.948000014,0,47.39199829,49.01900101,50.81999969,50.81999969,50.81999969,50.81999969,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:10:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.10000038,5,5,1625,1488,1500,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.95700073,50.35699844,50.16999817,50.12200165,49.62099838,49.61600113,49.68600082,49.3769989,49.11899948,49.89099884,0.958999991,0,48.26599884,49.81999969,51.67200089,51.67200089,51.67200089,51.67200089,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:11:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1495,1500,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.01399994,49.22499847,49.02000046,49.23899841,48.54199982,48.89099884,48.92300034,48.87799835,48.91199875,49.07099915,0.952000022,0,47.34999847,49.00400162,50.66899872,50.66899872,50.66899872,50.66899872,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:12:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1489,1500,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,84,49.46900177,48.91600037,47.67100143,48.9109993,48.54999924,47.68000031,48.94300079,48.23799896,47.04199982,48.38000107,0.948000014,0,46.9280014,48.55099869,50.28499985,50.28499985,50.28499985,50.28499985,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:13:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1494,1500,1639,1758,1536,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,49.54299927,49.60800171,49.69800186,49.31700134,48.59899902,48.98699951,49.01699829,48.61600113,48.24900055,49.06999969,0.957000017,0,47.80699921,49.11700058,50.83200073,50.83200073,50.83200073,50.83200073,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:14:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1500,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,50.44400024,49.24499893,49.25899887,49.62900162,48.86199951,48.4109993,49.5359993,48.56900024,47.82899857,49.0870018,0.930999994,0,47.35699844,49.12799835,51.37900162,51.37900162,51.37900162,51.37900162,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:15:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1509,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.33599854,49.63499832,49.15999985,49.87799835,48.91699982,48.13299942,49.6269989,48.79800034,48.6780014,49.24000168,0.952000022,0,47.30599976,49.1969986,50.80199814,50.80199814,50.80199814,50.80199814,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:16:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1488,1500,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,50.52899933,50.11100006,49.93000031,50.22800064,49.37900162,48.84700012,49.99599838,48.96300125,48.86800003,49.65000153,0.953999996,0,48.02000046,49.41400146,51.13100052,51.13100052,51.13100052,51.13100052,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:17:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1494,1500,1639,1758,1536,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.6570015,50.54499817,50.42100143,50.3370018,49.94400024,50.18199921,50.85100174,49.87599945,49.71500015,50.28099823,0.952000022,0,49.11800003,50.31200027,51.84799957,51.84799957,51.84799957,51.84799957,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:18:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1508,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,50.65999985,50.56100082,50.2519989,50.35300064,49.95700073,50.0379982,50.125,49.5719986,49.74399948,50.13999939,0.968999982,0,48.51100159,50.10499954,51.63399887,51.63399887,51.63399887,51.63399887,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:19:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1489,1500,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.22100067,50.38999939,51.00500107,50.3429985,50.09700012,50.02000046,50.31299973,49.24200058,49.53900146,50.24100113,0.936999977,0,48.5870018,50.25299835,51.68999863,51.68999863,51.68999863,51.68999863,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:20:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1488,1508,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.45199966,50.05799866,50.43199921,50.33399963,49.79100037,49.48899841,49.9129982,49.5530014,49.51599884,49.94900131,0.977999985,0,48.44800186,49.81700134,51.61600113,51.61600113,51.61600113,51.61600113,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:21:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1488,1508,1639,1758,1536,1738,1634,120,120,121,120,120,120,120,120,120,120,121,120,120,120,120,120,1790,1776,,2.624158621,85,51.03099823,49.7519989,50.04899979,50.34400177,49.49399948,48.7840004,50.125,48.76200104,48.60900116,49.6609993,0.93900001,0,47.8769989,49.56499863,51.68899918,51.68899918,51.68899918,51.68899918,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:22:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1508,1639,1758,1537,1738,1633,120,120,121,120,120,120,120,120,120,120,121,120,120,120,120,120,1790,1776,,2.624158621,85,50.95800018,49.83800125,49.7840004,50.27299881,48.95999908,48.89300156,49.86399841,48.84199905,48.72800064,49.57099915,0.954999983,0,47.96099854,49.52500153,51.30899811,51.30899811,51.30899811,51.30899811,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:23:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1509,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.39400101,49.49000168,49.60200119,50.26300049,48.93000031,49.2179985,49.86399841,49.14599991,48.52700043,49.49300003,0.962000012,0,47.75999832,49.48899841,51.29199982,51.29199982,51.29199982,51.29199982,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:24:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1489,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,50.0,50.26800156,50.33200073,49.72200012,49.51800156,49.72999954,50.02199936,49.11899948,49.26300049,49.77500153,0.970000029,0,47.93500137,49.68199921,51.06800079,51.06800079,51.06800079,51.06800079,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:25:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1495,1509,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.6570015,49.85699844,49.86500168,50.14199829,49.42100143,49.45899963,49.92200089,49.50899887,49.52999878,49.81800079,0.975000024,0,48.57300186,49.79999924,51.37599945,51.37599945,51.37599945,51.37599945,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:26:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1626,1495,1508,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.02799988,50.49499893,50.63499832,50.31200027,50.02099991,49.45600128,49.92399979,49.65999985,48.76399994,50.03300095,0.954999983,0,48.56499863,50.04800034,51.71300125,51.71300125,51.71300125,51.71300125,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:27:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1509,1639,1758,1536,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,51.49300003,50.7519989,51.29199982,50.76499939,50.13199997,50.43299866,50.5909996,50.25,50.00799942,50.63499832,0.971000016,0,48.77000046,50.56299973,52.20999908,52.20999908,52.20999908,52.20999908,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:28:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1489,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.33800125,50.46500015,50.375,50.44400024,49.70700073,49.58300018,50.42200089,48.99499893,49.27899933,50.06700134,0.950999975,0,48.50899887,50.00600052,51.72299957,51.72299957,51.72299957,51.72299957,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:29:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1494,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.38299942,50.33800125,50.79000092,50.82400131,50.03900146,50.50500107,50.45299911,49.99200058,49.88100052,50.46699905,0.957000017,0,48.55799866,50.40599823,52.06499863,52.06499863,52.06499863,52.06499863,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:30:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1495,1508,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.27299881,50.36700058,50.25799942,50.34000015,49.92300034,49.64899826,49.93399811,49.54399872,49.73199844,50.0019989,0.968999982,0,48.56399918,49.87900162,51.13299942,51.13299942,51.13299942,51.13299942,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:31:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1489,1509,1639,1758,1536,1738,1634,120,120,121,120,120,120,120,120,120,120,121,120,120,120,120,120,1790,1777,,2.624158621,85,50.49399948,50.24200058,49.69100189,50.01499939,49.79499817,49.68000031,50.14400101,49.08499908,49.18999863,49.81499863,0.968999982,0,48.57300186,49.89199829,51.57300186,51.57300186,51.57300186,51.57300186,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:32:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1489,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,50.4679985,49.90399933,49.85499954,49.63899994,49.17900085,49.8370018,49.92900085,48.90999985,48.79700089,49.61299896,0.950999975,0,48.22900009,49.61700058,51.1969986,51.1969986,51.1969986,51.1969986,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:33:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1495,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,50.45999908,50.06100082,49.46699905,50.51100159,49.48600006,49.49200058,50.10599899,49.39699936,48.79800034,49.75299835,0.966000021,0,48.02399826,49.6590004,51.4469986,51.4469986,51.4469986,51.4469986,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:34:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1494,1500,1639,1759,1537,1732,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,52.14400101,50.54700089,50.79899979,50.51499939,49.94300079,50.69800186,50.67100143,49.88000107,50.44900131,50.6269989,0.954999983,0,48.73400116,50.50400162,52.54399872,52.54399872,52.54399872,52.54399872,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:35:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1495,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.47000122,50.39799881,50.23400116,50.51800156,50.10599899,49.67200089,50.48300171,50.20999908,49.35699844,50.1609993,0.966000021,0,48.45299911,50.20999908,51.62799835,51.62799835,51.62799835,51.62799835,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:36:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1488,1500,1639,1758,1536,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,51.88800049,50.82899857,50.92599869,50.81000137,49.76499939,50.13899994,50.43299866,49.68500137,50.21500015,50.52099991,0.95599997,0,48.78300095,50.18600082,52.35300064,52.35300064,52.35300064,52.35300064,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:37:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1488,1508,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,51.44599915,50.74599838,50.28499985,50.73600006,49.8390007,49.7120018,50.72100067,49.76800156,49.20800018,50.27299881,0.953999996,0,48.54299927,50.27500153,51.91199875,51.91199875,51.91199875,51.91199875,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:38:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,51.20999908,50.73600006,51.3769989,50.35800171,50.59700012,50.38100052,50.50400162,49.75500107,49.73699951,50.51699829,0.966000021,0,48.84600067,50.53900146,52.93000031,52.93000031,52.93000031,52.93000031,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:39:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1489,1508,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,52.55199814,50.92599869,51.03699875,51.59999847,51.3769989,50.58800125,51.0870018,50.58599854,50.31299973,51.11899948,0.953999996,0,49.54000092,51.10599899,53.98699951,53.98699951,53.98699951,53.98699951,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:40:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1495,1508,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,51.9469986,51.22499847,50.01800156,51.04800034,50.30799866,50.02899933,50.47499847,49.91699982,49.7120018,50.52000046,0.950999975,0,48.86700058,50.625,52.77000046,52.77000046,52.77000046,52.77000046,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:41:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1489,1508,1639,1758,1536,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.84899902,51.11999893,51.42699814,51.11999893,50.80799866,50.78900146,51.11899948,50.62099838,50.53900146,51.04399872,0.967999995,0,49.58800125,50.86800003,52.23899841,52.23899841,52.23899841,52.23899841,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:42:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1489,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,52.59600067,51.77199936,50.88199997,51.47800064,50.97700119,50.4620018,51.13100052,50.31700134,50.18600082,51.0890007,0.948000014,0,49.25099945,51.24300003,53.23600006,53.23600006,53.23600006,53.23600006,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:43:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1495,1508,1639,1758,1537,1738,1634,120,120,120,120,121,120,120,120,120,120,120,120,121,120,120,120,1790,1776,,2.624158621,85,50.55199814,50.3409996,50.69599915,49.7480011,50.06800079,50.11000061,49.83000183,49.35200119,49.625,50.0359993,0.970000029,0,48.8370018,49.92599869,51.66699982,51.66699982,51.66699982,51.66699982,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:44:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1494,1500,1639,1758,1536,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1777,,2.624158621,85,50.8370018,49.31100082,49.44499969,49.84799957,48.94100189,48.44400024,49.73600006,49.1230011,48.40800095,49.34400177,0.950999975,0,47.51100159,49.35400009,51.28499985,51.28499985,51.28499985,51.28499985,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:45:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1495,1500,1639,1758,1537,1738,1634,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.05099869,49.81700134,50.63499832,50.56800079,49.27199936,49.52899933,50.13899994,49.47499847,48.82899857,49.92399979,0.939999998,0,47.90000153,49.63600159,51.59899902,51.59899902,51.59899902,51.59899902,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:46:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1488,1500,1639,1759,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,85,51.57300186,50.90299988,50.5870018,50.70600128,50.15399933,49.65499878,50.66500092,49.92100143,49.7120018,50.43099976,0.958000004,0,48.91699982,50.4469986,52.29999924,52.29999924,52.29999924,52.29999924,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:47:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,22.0,5,5,1625,1495,1508,1639,1758,1536,1738,1634,120,120,120,120,120,120,121,120,120,120,120,120,120,120,121,120,1790,1777,,2.624158621,85,50.86100006,50.7859993,51.00999832,49.8769989,50.65100098,50.59000015,49.96699905,49.80099869,49.76900101,50.36800003,0.953000009,0,49.06600189,50.51300049,52.20000076,52.20000076,52.20000076,52.20000076,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:48:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1488,1508,1639,1758,1537,1738,1634,120,120,120,120,120,120,121,120,120,120,120,120,120,120,121,120,1790,1776,,2.624158621,85,51.06200027,50.80599976,51.0320015,50.23899841,49.9129982,50.09000015,50.53699875,49.98500061,49.40200043,50.3409996,0.967000008,0,48.66699982,50.28499985,51.83200073,51.83200073,51.83200073,51.83200073,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:49:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1494,1508,1639,1759,1536,1738,1635,120,120,120,120,120,120,121,120,120,120,120,120,120,120,121,120,1790,1777,,2.624158621,85,51.65100098,50.82400131,49.70899963,50.7840004,50.23099899,49.75699997,50.37400055,49.67599869,48.6780014,50.18700027,0.940999985,0,48.47800064,50.11000061,51.92699814,51.92699814,51.92699814,51.92699814,55,88,PL261/11200*114/N40FD*N40SD白紗
1,2021/5/3 10:50:00,E0388893,HT2102120,1,4,PL261,4月3日,榮耀紫,N,#809,ADB1 GLORY PURPLE S20,0,HT2102120/20%/AN,Y,19,6,21.89999962,5,5,1625,1494,1508,1639,1758,1537,1738,1635,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1790,1776,,2.624158621,84,51.49200058,50.85800171,50.51300049,50.81100082,50.26200104,49.78699875,50.38399887,49.38399887,49.46099854,50.32799911,0.958000004,0,48.68999863,50.47800064,52.15200043,52.15200043,52.15200043,52.15200043,55,88,PL261/11200*114/N40FD*N40SD白紗
